,texts,targets
10712,"“vcs duas vão no psiquiatra e tomam remédio pq não bebem” COM CERTEZA MEU QUERIDO LUCAS, TENHO DEPRESSAO E ANSIEDADE PORQUE EU NÃO BEBO, BEBIDA É A SOLUÇÃO SE TUDO MESMO, COMO NÃO PENSEI NISSO ANTES",3
6663,Crise de ansiedade danada. Pqp n paro de tremer q porra é essa do nada,2
3960,"loucura como a terapia só organiza meus pensamentos. em nenhum momento eu deixo de sentir ansiedade, mas ela não tem controle mais sobre mim",1
913,Ansiedade pegando forte no serviço,0
5423,"@mshiddlesplant @jepeh23 @MauMeirelles Sinto muito mas não pode afirmar que a vergonha lhe causaram a ansiedade e depressão,  a vergonha fizeram ele pedir ajuda, a cirrose e falta de continuidade do tratamento lhe causaram a ansiedade e a depressão!  O tratamento não e para sempre, o tratamento é ""só por hoje""!",1
9207,"nossa, mas eu AAAAAAMMMOOOOO quando a ansiedade e depressão batem e eu só consigo dormir na base de exaustão",3
5512,"É uma bosta você ter crise de ansiedade, você fica acumulando paranóia e fica com muitoo medo de acontecer algo ruim de tanto você tá esgotado de acontecer coisas idiotas",2
4858,"@sitcomsgirI é isso cara! tem uma menina na minha sala, 25 anos, 6º semestre na faculdade e ela se recusa a apresentar eu acho isso ridiculo cara o povo prefere se afundar dando desculpa da saude mental, mas minha irma psicóloga falou que quem tem ansiedade precisa aprender a lidar com isso!",1
12424,"@taesquizito O foda é que isso é comum na minha escola. Todo dia é a mesma merda, ninguém respeita ninguém. Se você tem ansiedade, você é alguém idiota. Se você tem depressão, é alguém dramático. Se você é suicida ou já tentou fugir de casa, quer chamar atenção.",4
11423,"A minha ansiedade me convence q ninguém gosta de mim, daí uma das minhas melhores amigas me diz q não quer ser mais minha amiga pq eu atrapalho a evolução espiritual dela, depois as pessoas cometem suicídio por causa de pessoas q não tem nenhuma responsabilidade afetiva na vida.",4
13551,"@_Kyoutaa vc é uma pessoa amada, e eh importante pra muitos.. novamente, não desista de vc. Eu tenho depressão e ansiedade, já tentei suicidio diversas vezes.. eu entendo como está se sentindo, conversa cmg pra aliviar o coração ? Não guarda.. falar também é um ótimo meio pra se curar..",4
9634,eu odeio a depressão e eu odeio a ansiedade,3
11052,Hj eu tive uma leve crise de ansiedade não sei pq.. E agr tô rindo na cara do perigo me acabando no café  O Suicídio meupai,4
7361,"estávamos eu e luigi  traquilíssimos dormindo quando 06:10 da manhã o prato de vidro da minha luminária resolve cair e se espatifar no chão, quase matou nós dois do coração   super recomendo acordar com um barulho desse depois de um dia tendo crise de ansiedade 🤡 kkk",2
3278,Minha ansiedade está a mil ! Não sei vocês!  Mas minha saúde mental está um lixo ! Tenho trabalhado essas questões na psicoterapia e fazendo uso de medicação! Mas confesso que está difícil!  Pandemia tá deixando a gente fora de órbita!,1
11181,"Amanhã dia 10/09 faço 25 anos Amanhã é o dia Mundial de prevenção ao suicídio Não achem que problemas psicológicos não são para levar a sério. Ansiedade Depressão Anorexia nervosa Transtorno Obsessivo Compulsivo Transtorno Bipolar, etc.. Tu nunca sabes o que o sorriso transporta.",4
9945,"gente, ontem eu quase perdi um amigo pra ansiedade  PRESTEM ATENÇÃO NAS PESSOAS QUE VOCÊS AMAM  OBSERVEM, NÃO DEIXEM AS PESSOAS DE LADO   DEPRESSÃO E ANSIEDADE NAO É FRESCURA",3
5319,"Ah, o psiquiatra me ouviu e me disse que estou com ansiedade generalizada. Ninguém me escuta, ninguém tem inúmeras ato de amor, só recebo cobranças e coisas a cumprir.  Ninguém me escuta, má aí fui confessar e o padre disse: Seja apenas Jesus o seu público.",1
11519,Comecei a me mutilar por conta da ansiedade/crise.,4
8259,vamos deixar claro que eu estou falando do comentário do tracklist pois longe de mim falar algo sobre ele ter depressão e ansiedade  inclusive mto bad isso,3
3872,"Eu já sofro de uns probleminhas de ansiedade e outros a um tempinho, já fiz acompanhamento com o psicólogo e já vivi a base de remédio, td pra ficar boa, aí essa altura do campeonato me deparo com o boy q sofre de bipolaridade to fdd msm",1
215,@PlinioGalo13 Vou deixar essa assunto de lado kkkk não faz bem pra minha ansiedade,0
6306,"Minhas crises de ansiedade geralmente têm 3 fases. E eu sinto que tô na 2° e agr preocupada, pq não posso piorar até domingo 🤡",2
13649,"demorou muito pra mim aceitar e falar sobre não só a depressão mais também sobre o transtorno de ansiedade, demorou muito pra ser sincera comigo mesma em perceber quantas vezes tentei cometer suicídio sem se dar conta da gravidade disso, de perceber que não aguento mais",4
3864,Minha ansiedade tá atacando e eu n consigo dormir mano eu tô tão triste eu juro pra vcs que eu n quero mais voltar a fazer psicóloga,1
4682,"Vc passa quase 1 ano fazendo tratamento pra acne, consegue se livrar das malditas. Amém. Dai pega 1 semana de ansiedade atacada, as malditas voltam com tudo AFFEEE",1
147,"Ansiedade não faz o menor sentido, se eu tenho que correr pq seria uma vantagem passar mal? Se eu passar mal correndo de alguém V ou falar me mata logo cão",0
3647,(+) e que a paranoia pode ser um pequeno aviso pra dizer que vc tem transtornos como ansiedade ou hipocondria e que se eu sentir que eu to tendo muita paranoia num momento eu devo falar com meu psicologo pq a paranoia pode fazer com que uma pessoa entre em muitos (+),1
4349,"a pior coisa de um amor à dois é um transtorno de ansiedade altíssimo de ambos os lados, sem acesso ao tratamento adequado   dói, dói muito especialmente pq é a pessoa que tu gosta, e tu tá tão mal quanto ao ponto de não conseguir fazer NADA",1
9459,"@DeffLirio @luvskase Apaga, tenho ansiedade depressão HIV pneumonia catapora e um monte de coisa aí",3
7324,tive crise de ansiedade o dia inteiro mano vai se foder eu não aguento mais isso,2
9682,parem de falar que a kara vai morrer eu tenho depressão e ansiedade,3
12833,"Dia 30 faz um ano da minha última crise de ansiedade . Um ano sem crises , um ano sem me mutilar ... Gratidão Deus. 💙",4
565,Que ansiedade e medo tudo misturado,0
3030,"Vim no psiquiatra ver minha ansiedade, descobri que tenho déficit de atenção e provavelmente apneia do sono kkkkkkkkkkkkkkk (vou ter que fazer aqueles exames dormindo)",1
12510,"se eu soubesse que mesmo depois desse tempo todo, ainda teria crises de ansiedade que me fariam acordar as 8h da manhã me trancando no banheiro pra chorar, não teria uma tentativa de suicídio nas costas, e sim um suicídio completo",4
11227,As vezes sinto sdd da coragem que tinha pra tentar suicídio de dois anos atrás! Ficar sem dormir por conta de crise de ansiedade é uma merda! Uhuuull já visualizo uma longa e divertida noite de perturbação mental.,4
9388,O Rosa abordou muitos sentimentos de pessoas que tem depressão e ansiedade nas novas músicas deles e isso é muito bom!,3
11196,"- O QUE LEVA UMA PESSOA AO SUICÍDIO?  Nunca é um fator isolado. Mas de maneira geral o suicídio é visto como uma saída para aliviar pressões como culpa, depressão, ansiedade, fracasso, medo, buscando paz, descanso ou um jeito de parar qualquer que seja o sofrimento sentido.",4
11183,"fml vamo parar de romantizar e normalizar suicídio e qualquer coisa relacionada, depressão, ansiedade, uso de drogas, bebidas, por favor. parem, isso não é legal, por favor parem.",4
11510,"Esse semestre eu só peguei pedreira pra falar com meus alunos  Já falei sobre obsessão, ansiedade, depressão, suicídio e agora bora lá falar sobre aborto e eutanásia 🙃",4
1002,"Tem gente tendo ataque de pânico, de ansiedade e de choro por causa do Bolsonaro ter sido eleito ontem? Vocês são tão ridículos que acreditam no que falam por aí a ponto de desperdiçar sua SAÚDE! Essa geração me decepciona muito... levante e siga sua vida, sua anta!",0
59,"aff velho, vou ter que aguentar minha ansiedade até sei lá quando",0
5687,"@nothingbutcaio @voude99 Eu só uso esse app de último caso, e só de dia. Já tive uma crise de ansiedade dentro do carro e o motorista ME TRANCOU no carro, pra eu não descer lá no V8, dizendo q ia ficar mal p ele no app. E varios outros cancelamentos por ser cartão.",2
789,"acordei bem, fui ler sobre bbb e minha ansiedade atacou valendo. e vamos de mutar o assunto por uns dias",0
3683,A ansiedade hoje tá como? Pqp! Preciso voltar a ir ba psicóloga urgente!,1
1864,minha ansiedade ataca só de pensar em sair com alguém que acabei de conhecer por que que eu sou assim mano,0
4330,"Sofro de ansiedade, mas minha mãe não me leva pro psiquiatra dizendo que é só ""coisa da minha cabeça"". Já faz tempo que tenho chorado sem parar e não consigo me controlar... Preciso de ajuda.",1
8966,@crfgbxl oi kk boa noite você poderia apagar atacou minha ansiedade depressão gastrite osteoporose sinusite,3
1313,"Hj a noite vai ser longa, ansiedade ta dando porrada",0
3758,"@YaraMiOficial Mas hj em dia nem ligo mais,eu faço tratamento hj só cm remédios msm,mas tenho total acompanhamento cm um médico e me adaptei mt bem a medicação,e no meu caso foi ""nescessario"" pois a minha ansiedade me tornava compulsiva por comida,e ñ controlava mais só cm a pscico+",1
11881,"se a bighit tirar a intro do desespero e ansiedade, eu cometo suicídio",4
9220,"@_oftt pois é amg tipo, eu do um peguinha mas nao tenho mais coragem de ficar chapada pq me faz muito mal minha paranóia toma conta, ansiedade e depressão ficam piores, é horrível então ja nem tento muito kkkkkkkkkk",3
886,"Tô respirando Vermelho e Preto, ansiedade pro Octa Campeonato",0
7707,do nd uma crise de ansiedade,2
9632,"Vcs levam depressão e ansiedade na brincadeira, eu só queria entender como conseguem 🤦",3
5431,"fui no hospital porque minha irmã me obrigou, cheguei lá era ansiedade 💀 só que assim eu sei o que é uma dor de ansiedade, eu sinto há anos só que eu descartei dessa vez por ser mega intensa....... fiz um eletrocardiograma coração tá lindo oq eu tenho mesmo é falta de terapia",1
10055,@theangelofcnco pode ter certeza que esse fala que depressão e ansiedade é frescura,3
4172,"Acho que meu erro começou há dois anos atrás quando fui no psicólogo e ele me propôs a passar um remédio para ansiedade e eu neguei, querendo tentar me curar por mim msm...   Maior erro.",1
8895,antidepressivo efeitos adversos: ansiedade ansiolítico efeitos adversos: depressao   ah sim,3
5961,"A minha pior experiência profissional foi em um emprego que prometia um ambiente ""legal e descontraído"" para os funcionários. Fui sobrecarregado e sofri várias crises de ansiedade. Meus problemas não foram levados a sério mesmo depois de inúmeras conversas.",2
12594,"Vão continuar se importando como se importam agr? Lembre de ajudar as pessoas todos os dias e não só agr.  Não poste só em setembro coisas sobre depressão, ansiedade, sobre suicídio ou qualquer coisa do tipo, não e pq e o mês e tu tem que ficar na ""moda"" que tem que postar,",4
3622,Um dia antes do psiquiatra minha cabeça: “ovô ter um ataque de ansiedade aqui as 02:30 hihi”,1
7087,eu não posso ter crise de ansiedade agora eu vi dormir,2
9577,@euphaolaa @marlybcosta91 @acostumadinha e ela já teve depressão e ansiedade esse povo tá se fodendo pra ela,3
6085,"Porra professor tu n consegue passar uma aula sem dar gatilho para ansiedade porra, n passa uma aula que eu n tenho uma crise nessa porra pq vc só fica falando do futuro e dos dias que faltam e quão pouco tempo falta pqp homem PARAAA",2
8785,@augustofgo esse trem de tt privado e paia alguem curtiu meu treme e eu n sei quem é ataca minha ansiedade to c depressao vilao,3
7770,"eu tendo q fazer meu próprio almoço pq minha mãe arrumou compromisso p hj. Obrigada mãe você ajuda muito minha ansiedade, nem faz eu querer ter uma crise de pânico",2
7059,"Crise de ansiedade, meu Deus parece que vou morrer",2
11489,"depressão não tem idade  ataque de pânico não é falta de Deus  ansiedade não é brincadeira  doenças mentais não são frescuras  baixa autoestima n é só relacionado a aparência   tentar suicídio n é querer chamar atenção   se vc n sente, não julgue, n opine sobre o que vc n sofre.",4
3118,@phelipaH3C @Hospicio3color Bom dia Dra. Só pelo tratamento a base de Grêmio para curar ansiedade! !!,1
2538,"É tão óbvio o que eu vou dizer mas ter ansiedade é uma merda, não desejo isso pra ninguém",0
7627,"Tava tendo uma crise de ansiedade fudida, mas o casal do apartamento de cima começou a tRanSar, e a cama batendo na parede fez eu rir muito. Obrigada vizinhos, salvaram minha madru🤝",2
13350,A 1ª vez que tive crise de ansiedade pesada assistindo um seriado foi no ep do suicidio de #13ReasonsWhy... como to medicado eu voltei a assistir a segunda temporada achando que nao ia mais ter ne... ate eu assistir o ep do estupro com um cabo de vassoura.,4
2893,não conseguir marcar um psicólogo devido a ansiedade de ter que falar com um psicólogo,1
1891,"tremendo que nem um Pinscher raivoso de ansiedade, socorro alguém me segura",0
10742,"@wdarkoei os meus sempre dá depressão e ansiedade, acho muito tendência 🙈",3
6488,fala seus tem crise de labirintite feat ansiedade em pleno dia 1,2
10194,"Ter ansiedade e depressão é como estar assustado e cansado ao mesmo tempo.É o medo do fracasso,mas não ter vontade de ser produtivo.É querer amigos,mas odiar socializar.É querer ficar sozinho,mas não querer ficar sozinho.Está sentindo td de uma vez e depois se sentindo paralisado",3
12461,"Agora vem uma mulher adulta com histórico de depressão, ansiedade e crises de automutilação e suicidio e decide... participar do BBB? Em que cenário isso parece uma boa ideia?!",4
4564,Fui no psiquiatra hoje espero que dessa vez eu não abandone o tratamento pra ansiedade/depressão e volte lá quando tudo estiver ruim outra vez,1
