,date,tweet,label
17095,2020-03-03,me lembrando um pouco de mim mesma antes de ser mae.,
17096,2020-03-03,"eu lembro de cada unzinho de voces ai falando merda sobre problemas psicologicos da gabi, farei questao de tacar prints quando ver xs senhorxs postando  , hipocritas",
17097,2020-03-03,tem uma serie chamada  onde uma senhora descobre o sexo com prazer aos 67 anos. magistral!,
17098,2020-03-03,gente eu acho incrivel que com tanta informacao existem pessoas que acham que depressao  e vitimizacao. deus do ceu. falta de empatia. eu heim!,
17099,2020-03-03," . sai o cara que tem abusado psicologicamente de uma garota e fica o que abusou sexualmente e pscicologicamente das proprias amigas, o importante e a militancia continuar. uhuuu ",
17100,2020-03-03,o instagram falou que algm achou que eu tava precisando de ajuda e veio me dar suporte me dando a opcao de ligar pro centro de valorizacao da vida,
17101,2020-03-04,"to chocado com o chamado ""campo"" para a psicologia. voce pegar um  com a mesma historia do que minha familia viveu (pai, mae, irmao) a ausencia paterna na infancia, aproximacao na vida adulta e o impacto disso. rolou quase uma  no transito.",
17102,2020-03-04,que programacao maravilhosa  precisamos falar mais sobre,
17103,2020-03-05,acho que a gente vive muitas vidas em uma so,
17104,2020-03-05,"talvez se voce der um sorriso, seu dia mudara intensamente.  de logo varios           ",
17105,2020-03-06,"hj eu aprendi que a autossabotagem pode ser simplesmente uma defesa pra vc nao fazer o que nao quer de coracao. terapia, te amo. terapeuta, obrigada por existir. ",
17106,2020-03-06,"as vzs nao queria ter os problemas mentais que tenho. inseguranca, falta de estabilidade emocional, desanimo, ansiedade, insonia... hj, so as vzs ainda bate a angustia e o desespero. mas isso me dar cada dia mais vontade de lutar. ",
17107,2020-03-06,"quer ficar com a pele linda, saudavel e rejuvenescida?                ",
17108,2020-03-06,sabe quem e a grande protagonista da serie sessao de terapia ? a melancolia... que serie foda !,
17109,2020-03-06,"para isso, basta ir ate o cingulo e comecar a trilhar esse caminho.                 ",
17110,2020-03-06,gostei da musica nova da . vamo se amar!,
17111,2020-03-07,"to sentindo dor ate nos fios de cabelo, meu peito ta parecendo que vai explodir, minhas maos nao param de formigar e a vontade de chorar nao passa  ",
17112,2020-03-08,"se voce que esta lendo esse tweet sofre de depressao, bem como algum de seus sintomas, saiba que pode procurar ajuda. ligue p/ o centro de valorizacao da vida, no tel. 188; pra quem e de portugal, o sos voz amiga, pelo 808 237 327, ou pelo 210 027 159. sua vida importa!",
17113,2020-03-08,"preocupacao, apoio e campanha nao tem que ser so em setembro. que todos os dias seja amarelo!!!!  ajude a quem precisa! um pequeno sentimento de esperanca, um segundo se quer, pode salvar vidas!     ",
17114,2020-03-08,"suas ideias, valores e vontades tem ouvidos atentos, espaco para florescer e um espaco e coracao abertos e dispostos a te acolher. acredite e encontre este lugar. &lt;3  seja a mulher incrivel que voce e.  vamos que voamos!      ",
17115,2020-03-09,e complicado... dps e,
17116,2020-03-09,"(faca voce mesmo) vagas limitadas, garanta ja a sua um novo olhar sobre a tradicionalidade do uso terapeutico das plantas medicinais.             ",
17117,2020-03-09,"se voce apoia nosso trampo e quer levar isso adiante, compartilhe esse post!              ",
17118,2020-03-09,"fazer terapia e atestado de loucura, mal sabem os homens o bem que ela nos faz ...      ",
17119,2020-03-10,destino nao e uma questao de sorte. voce faz a sua sorte. destino e uma questao de escolha. voce tem feito escolhas sabias para a sua vida e sua saude?,
17120,2020-03-10,"dps nego vem militar falando sobre  ,fachada do crlh.  apoio de cu e rola.",
17121,2020-03-10,eu fui pesquisar o meme e apareceu o numero do centro de valorizacao da vida,
17122,2020-03-11,"a serie sessao de terapia da  e excelente. estimula a reflexao, aborda diversos temas e paradigmas da vida cotidiana. estou na metade e a cada novo ep me faz pensar sobre algo novo. ",
17123,2020-03-11,"""viver tentando adivinhar o que que os outros esperam de voce, e muito natural que voce se sinta exausta. o que voce quer? o que voce deseja?""    ",
17124,2020-03-11,aqui to eu no site do centro de valorizacao da vida p conversar c um voluntario por motivos de ti surtada e n aguento mais!!!! q fase meus amigos,
17125,2020-03-11,"hoje uma menina de 13 anos , cara . 13 anos!  se enforcou e se matou. eu nao a conhecia mais ... porra ...so 13 anos ! ninguem sabe ou conhece a dor do outro ,nem os seus motivos. ",
17126,2020-03-11," e voce ver nitidez nas coisas, e voce ter controle de voce. eu amo essa paz.",
17127,2020-03-11,"seja gentil com as pessoas e procure a entender mais sobre transtorno psicologicos, pois o seu amigos, irmao, pais ate mesmo voce, pode ter e nao percebe.  .",
17128,2020-03-12,o paciente: aqui no consultorio quem manda e o paciente? terapeuta: nao. o paciente nunca tem razao.,
17129,2020-03-12,nao e amor quando: te desestabiliza emocionalmente...e depois diz que te ama.,
17130,2020-03-13,mas como dizem amanha e um novo dia,
17131,2020-03-13," local para anular os  no   eu tenho alguem respirando na nuca (enviado por outros) para protestar se alguem me der trabalho, ajuda ou carinho diante de um brasileiro,      ",
17132,2020-03-13,previna se ao corona virus. mas... nao se desespere. se nao a epidemia  vai passar e voce estara com crise de panico.,
17133,2020-03-13,levante a mao aquele que procurou psicologo de livre e espontanea vontade ?   saude do seu corpo tambem envolve seu cerebro,
17134,2020-03-13,"achei super interessante entao resolvi compartilhar com voces, esses dias estava tendo crises de ansiedade e resolvi procurar no google formas de cometer suicidio, e apareceu o numero ""188"" centro de valorizacao da vida, e achei incrivel, um numero pra pessoas com depressao...",
17135,2020-03-13,"sexta-feira e o dia do desabafo, de tirar coisas engasgadas e de esvaziar a mente e o coracao de angustias. ",
17136,2020-03-14," e so ligar pro 188 cvv ""centro de valorizacao da vida"" a ligacao e gratuito, converse com profissionais e pessoas especializadas em ajuda e apoio emocional. funciona durante 24 horas",
17137,2020-03-14,sinto muito.,
17138,2020-03-15,ainda bem que existe o centro de valorizacao da vida,
17139,2020-03-15," nao se mate, ligue pro centro de valorizacao da vida, se der ocupado, pule da ponte. :d",
17140,2020-03-15,ja ouvi tanto a musiquinha do centro de valorizacao da vida que da p eu fazer um beat com ela,
17141,2020-03-15,na bio do cara tem o numero de centro de valorizacao da vida kkkk parece piada!,
17142,2020-03-15,"assistindo  o dia inteiro. ja sou quase uma psicologa. kkk serie interminavel! ta tipo greys anatomy, q nao acaba nunca e fico achando q ja sei tudo de medicina.",
17143,2020-03-15,"so queria aceitar mais a realidade, choro, fico mal pra crlh, e nada mudar... ",
17144,2020-03-15,momento de :,
17145,2020-03-15,tomar antidepressivo e nao fazer terapia nao ira te curar! no maximo lhe trara uma discreta melhora dos sintomas.,
17146,2020-03-15,"sentir, observar, meditar  ",
17147,2020-03-16,"   quanta ignorancia ao vir com estes numeros. ja ouviu falar em campanha de vacinacao contra o influenza? acoes da funasa e do ms de combate a malaria? setembro amarelo e centro de valorizacao da vida? campanhas de educacao no transito, multas e fiscalizacao? informe-se",
17148,2020-03-16,"dica de saude no 4: troquem coca-cola por fanta laranja, a vitamina c presente na laranja ajuda o sistema imunologico.   ",
17149,2020-03-16,"pense positivo experimente mudar o foco: ao inves de pensar nas coisas que voce nao consegue fazer, valorize suas conquistas e realizacoes. assim, quando se sentir incapaz, lembre-se de seus triunfos e progressos, se enaltecendo e reconhecendo suas qualidades.  ",
17150,2020-03-16,"pare um pouco, tire um tempo para voce organizar seus pensamentos. nao tenha medo de falar sobre o que sente e procure aprender a falar nao. nao precisa ser o salvador da patria.  cuide de sua saude mental!     ",
17151,2020-03-16,188 centro de valorizacao da vida,
17152,2020-03-16,centro de valorizacao da vida: 188 centro de valorizacao da putaria: meu numero,
17153,2020-03-16,"estamos muito triste com essa noticia e tambem estamos abertos caso queiram desabafar sobre algo ou quiserem algum conselho, por favor se cuidem, procurem alguma ajuda se voces sentirem que estao precisando.  188 - centro de valorizacao da vida",
17154,2020-03-16,"e incrivel como em pleno seculo xxi, ainda existem pessoas que acreditam que depressao e frescura. mano, quando sera que a empatia vai fazer parte da vida de voces? se coloquem no lugar do outro por favor. a dor que o outro sente, nao doi em voce. ",
17155,2020-03-16,eu acho q sou uma pessoa tao facil de lidar q acaba dando um efeito inverso e viro dificil demais essa foi a licao de hj glr e e isto  sempre amigos   quem discordar 1 errou 2 1,
17156,2020-03-16,"esse twitter anda toxico demais... melhor prevenir e ficar de ""quarentena""!   ",
17157,2020-03-16,188 centro de valorizacao da vida,
17158,2020-03-17," numero do centro de valorizacao da vida 188... quem tiver precisando conversar... essa vida pode ser uma merda, mas, vai saber como e depois ne? e depressao e uma doenca seria, procurem ajuda",
17159,2020-03-17,""" quem tem medo de olhar para si e encontrar seus fantasmas mentais sera aterrorizado por eles a vida toda."" augusto cury  aproveita a quarentena pra colocar as emocoes em dia. super indico o livro ""gestao da emocao "".  ",
17160,2020-03-17," estou atendendo todos os pacientes, casais e familia online. desde ontem. enviei o cominicado na sexta. ja atendia alguns antes pq sou psico por brasil e portugal, mas agora todos.     bom momento pra comecar!",
17161,2020-03-17,"pessoal, eu sou psicologa, crp 05/54711, e estou disponibilizando atendimentos online gratuitos pra quem esta em casa sem trabalhar! podem me divulgar pra quem precisa chamar no whatsapp (21) 99452 6835      ",
17162,2020-03-17,atencao a saude mental ...nesse pandemonio!,
17163,2020-03-17,tudo que fizermos antes de uma pandemia parecera alarmista.  tudo que fizermos depois dela parecera insuficiente.  fique em casa!,
17164,2020-03-17,""" nao posso me achar capaz de tudo, mas tambem nao posso me achar incapaz de qualquer coisa! ""   ",
17165,2020-03-18,"acabei de sair de uma sessao com psicologo. ele na casa dele e eu num ginasio se escondendo da chuva. por recomendacoes do sindicato da categoria, ele vai atender por video chamada.   ",
17166,2020-03-18,"voltei a assistir sessao de terapia, continuo encantada com a abordagem do psicologo e com ranco do nando. ",
17167,2020-03-18,"""voce nunca vai chegar ao seu destino se voce parar e atirar pedras em cada cao que late"" - winston churchill    ",
17168,2020-03-18,cuidado com o excesso de informacao e com a falta dela. dose!,
17169,2020-03-18," palhacada, dava bem para passar com o carro por cima ",
17170,2020-03-19,"peca ajuda se precisar: se voce perceber que esta sobrecarregado, ansioso, depressivo ou com pensamentos negativos, querendo se machucar ou com ideias suicidas, procure o medico, psicologo ou familiar e nao esqueca do cvv: centro de valorizacao da vida - (188)",
17171,2020-03-19,"  uniao e amor ao proximo, tudo que comandante pais desconhece,  so isso  nos levara a vencer esse momento assustador    ",
17172,2020-03-19,"obs: nao tomar o ibuprofeno, pois acelera a multiplicacao do virus.         ",
17173,2020-03-19,sessao de terapia e tipo o grey's anatomy dos estudantes de psicologia kkkkk,
17174,2020-03-19,eu chamo essa tentativa doida de culpar a china de,
17175,2020-03-19,nos temos impatia xoxo,
17176,2020-03-19,"pohha, a ansiedade vem aumentando com a preocupacao com tudo isso.  ",
17177,2020-03-19,"telefonou para parentes com a idade mais avancada  perguntou calmamente sobre a saude no isolamento, ouviu tudo e imediatamente  apreciou notar renovada, e sobressaindo no momento, a imunidade da velharada    ",
17178,2020-03-19,"a gente precisa cuidar da saude fisica e tambem psicologica. e a pergunta e, como? pois bem, recebi um material bacana que pode ajudar voces a cuidar de si mesmos nesse periodo que precisamos ficar em casa.      ",
17179,2020-03-19,"a saude mental e tao importante quanto a do corpo todo. vamos nos cuidar! se vc percebe que algo te causa palpitacoes, mude. pequenas mudancas vao te fazer bem!  ",
17180,2020-03-19,"todo segundo, noticias, pensamentos, alertas.... eu sei que e importante, mas a saude mental nao aguenta. eu optei por ver noticias so na hora do almoco.   lavem as maos. aprendam com os erros da italia.    ",
17181,2020-03-19,"quarentena, dia 4  depois de uma semana regrada, light e fitness, hoje suspendemos os exercicios e trocamos por um combinado japones de 60 pecas que chegara a qualquer momento   ",
17182,2020-03-19,"criar uma rotina de atividades diarias nos ajudam a ter mais controle no a dia a dia. organize suas atividades diarias, tenha momentos de lazer e aprenda coisas novas. cuide-se! ",
17183,2020-03-19,"em momentos de crise, sua saude mental e a coisa mais preciosa.   ",
17184,2020-03-20,caminhadas solitarias no predio ou na propria rua fazem bem a mente. fiz e me fez bem. recomendo.,
17185,2020-03-20,tentem entao fazer outras coisas caso estejam em isolamento. manter a saude mental e igualmente importante neste periodo.,
17186,2020-03-20,"divulguem! todos devem ficar em casa e podem ficar bem, com saude emocional!    ",
17187,2020-03-20,"quando a nossa mae ta doente a gente perde toda a coordenacao motora e da vida toda    so deus sabe, so deus cura",
17188,2020-03-20,hoje o banho foi com cromoterapia. o que voce fez pela sua saude mental hoje?,
